Date,Close,High,Low,Open,Volume
2004-12-29,33.68305206298828,33.80259323149671,33.30129876968427,33.37456565277274,3312000
2004-12-30,33.87586212158203,34.01082512964154,33.64449654462675,33.702338674358806,3060400
2004-12-31,33.94527053833008,34.226767321115766,33.81801844712671,33.875860574216674,3056800
2005-01-03,33.40154266357422,33.83342402473256,33.34755749342943,33.62519425047216,6252600
2005-01-04,33.05836868286133,33.613645453336815,32.87327446472097,33.39384772415484,5582000
2005-01-05,33.174049377441406,33.58279530151108,33.000525941517836,33.06607897802472,4577600
2005-01-06,33.90669250488281,33.97224550864508,33.239585810326034,33.239585810326034,4837600
2005-01-07,33.63677215576172,34.21133041241004,33.39383589662311,33.89513023080815,6653200
2005-01-10,33.77945327758789,34.12650304953698,33.60592986259954,33.62520860761359,5375200
2005-01-11,33.74475860595703,33.91057115474495,33.59051389560055,33.760183371189996,4238600
2005-01-12,33.96840286254883,34.12650446487187,33.77174376859858,33.933699354900845,4137400
2005-01-13,34.08795166015625,34.600814073531204,33.99540601041074,34.134223014042426,6493400
2005-01-14,34.53523635864258,34.585367549778105,34.05708070347437,34.08793021463911,4235600
2005-01-18,34.24217987060547,34.41956017296476,33.97225102112432,34.28074029425371,5881800
2005-01-19,34.041664123535156,34.30002222215317,33.77944909960242,34.24218305229243,4284600
2005-01-20,33.405426025390625,34.68179837857847,32.95811951622329,34.64709191469229,13230600
2005-01-21,34.2614631652832,34.388715228010575,33.409265038909304,33.409265038909304,9431400
2005-01-24,34.03009796142578,34.64707365335182,33.937552343129916,34.6277949097751,6587800
2005-01-25,33.837303161621094,34.49669640865694,33.771750117979806,34.030108307841154,4913600
2005-01-26,33.8565788269043,34.176633076763665,33.756319344962584,33.952981382855654,4652600
2005-01-27,34.1110725402832,34.203618149883965,33.470961239417754,33.470961239417754,5150800
2005-01-28,33.99153518676758,34.107216466161965,33.72546324280816,34.030095613232376,3807600
2005-01-31,34.2807502746582,34.38486374301693,34.06480654380966,34.087945158312515,4454400
2005-02-01,34.96712875366211,35.09052388480893,34.246036709227,34.300021895230486,6627400
2005-02-02,34.70491027832031,34.936275758448105,34.50824829632442,34.82059448937006,5495000
2005-02-03,34.920860290527344,35.07896189155557,34.57381344899973,34.7049195105595,4504400
2005-02-04,35.387447357177734,35.39901813462992,34.72420027323317,34.72420027323317,4584800
2005-02-07,34.29232406616211,35.04426297370371,34.22291409454495,35.04426297370371,9093200
2005-02-08,34.26918411254883,34.6278017641503,34.09565773417685,34.60852007478472,6125600
2005-02-09,33.61749267578125,34.56609328274613,33.50952230552098,34.473547671376174,5712600
2005-02-10,33.94527053833008,34.1342187409827,33.663776697517186,34.030105265798994,5493400
2005-02-11,33.837303161621094,34.27304173296813,33.729332750453544,33.97226617558052,5457600
2005-02-14,34.300010681152344,34.50438646645757,33.74473424352025,33.8411367501474,4230800
2005-02-15,34.782039642333984,34.80517825539349,34.40800021121222,34.43499280813796,5515600
2005-02-16,34.654788970947266,34.755045502522236,34.38100608800526,34.620082523884946,3695200
2005-02-17,34.327003479003906,34.65091743311233,34.21903314162478,34.55837184992609,4055600
2005-02-18,34.338584899902344,34.41570575281174,34.22290067856629,34.35786364214371,3898600
2005-02-22,33.509525299072266,34.08794057025773,33.41312275387469,33.94526374425532,7393400
2005-02-23,34.06865692138672,34.257605075334524,33.50952336824704,33.50952336824704,4139200
2005-02-24,34.43499755859375,34.43499755859375,33.78717220103318,34.07252297103818,4709200
2005-02-25,35.24089050292969,35.27945090669921,34.49280631352594,34.55064839016534,5175200
2005-02-28,35.1522216796875,35.43371543362362,34.85915715032621,35.05967312811748,4779200
2005-03-01,35.021121978759766,35.186934500110425,34.79746733285001,34.9709937065273,3699800
2005-03-02,35.2640495300293,35.73064043340166,34.77046897390256,34.785893734028036,4695800
2005-03-03,35.33733367919922,35.44530411088497,35.032701137243784,35.302630158431775,4119400
2005-03-04,35.97357177734375,36.11239166874986,35.445284804938716,35.553255177816354,3647600
2005-03-07,35.16763687133789,36.08153378761928,35.10979771496738,35.87716092318659,5007800
2005-03-08,34.83987045288086,35.27175480547402,34.8051669575151,35.1637844528186,5869600
2005-03-09,34.80132293701172,35.00183896029721,34.396431022451374,34.76276250276134,4079400
2005-03-10,35.252471923828125,35.418284371750445,34.87842968488908,34.87842968488908,4433000
2005-03-11,34.81290054321289,35.60340290607395,34.75120441949199,35.476150789559526,4051400
2005-03-14,34.886165618896484,35.244783329012776,34.65865400354563,34.81289871771978,3561000
2005-03-15,34.73577117919922,35.18307752846786,34.689496891217225,35.09053189447653,5361200
2005-03-16,34.73577117919922,34.78204252520855,34.47355609791323,34.70877858003622,4420000
2005-03-17,35.12910079956055,35.42216547682402,34.558399153386446,34.955577326244736,5190800
2005-03-18,35.18693161010742,35.383593640666874,34.83217092350903,35.22549204265552,6771200
2005-03-21,35.33346176147461,35.46842768579576,34.98255800736777,35.45685690847527,4991000
2005-03-22,35.49541473388672,36.01598783698699,35.42985877387393,35.42985877387393,5078200
2005-03-23,35.622657775878906,35.78461624376132,35.129077349118845,35.28332196797422,5375600
2005-03-24,35.803897857666016,36.03912025836674,35.54168286714578,35.62266063660431,4111200
2005-03-28,35.908023834228516,36.1509572075532,35.68436920623107,35.977433789745916,5015000
2005-03-29,35.90031051635742,36.09697255024316,35.78462921675653,36.07383687871747,5135600
2005-03-30,36.918643951416016,36.94950341379635,35.83473108585941,36.11631558704913,6992600
2005-03-31,36.791343688964844,37.281227994061005,36.75662900775884,36.860775994296596,7575800
2005-04-01,36.964908599853516,37.12691625539483,36.471169301298055,36.93404915796421,6994800
2005-04-04,37.22338104248047,37.31595650292062,36.75278445895172,36.85307625779904,7468400
2005-04-05,37.774986267089844,37.774986267089844,37.188671020087625,37.223385718518266,6652400
2005-04-06,37.81741714477539,38.153007276123326,37.68626586222104,37.77498610714791,5697400
2005-04-07,38.21856689453125,38.477008248647415,37.801973016215,37.987126831995575,5129200
2005-04-08,37.956268310546875,38.43843634563279,37.79426055705884,38.419148447061296,5506200
2005-04-11,37.497249603271484,38.1067108067553,37.45867674266682,37.948558252479366,6149400
2005-04-12,37.493377685546875,37.585956048554415,36.7797697258178,37.501094020590614,7787200
2005-04-13,37.01508331298828,37.76340920587246,36.25904402477121,37.53196908791552,8299600
2005-04-14,36.224342346191406,37.1038168761607,35.68045507780828,35.95046815528243,14320400
2005-04-15,35.97745895385742,36.64092282804672,35.580152851805245,35.603298925200406,10236000
2005-04-18,35.167396545410156,36.05072847371038,34.542508842964565,35.71899672970526,11377400
2005-04-19,35.95045471191406,35.96974261434474,35.10183997753749,35.14041283947811,9370400
2005-04-20,35.54543685913086,36.20118437062155,35.41043036475582,36.20118437062155,6901200
2005-04-21,35.653446197509766,35.950460519647486,35.217567195615885,35.796169046959484,6278600
2005-04-22,35.20212936401367,35.518431518955154,34.974544491172566,35.51457335014889,5440200
2005-04-25,35.005409240722656,35.11727260962865,34.58110183851021,35.1134144402399,9156000
2005-04-26,34.73924255371094,35.252270062687145,34.71224126076062,34.87039379298405,5553800
2005-04-27,35.75373840332031,35.83088414051494,34.176082474275574,34.75468433199894,8586400
2005-04-28,35.67657470703125,35.83086905939965,35.23683771567929,35.77686647750871,6771000
2005-04-29,36.45573806762695,36.529025560425055,35.68041154411079,35.765273534325864,7281400
2005-05-02,36.521339416503906,36.76049584525446,36.28218298775336,36.28218298775336,5504800
2005-05-03,37.304378509521484,37.40467029108539,36.459619117686145,36.68334580620551,9787800
2005-05-04,37.53195571899414,38.01412368587269,37.493379927308084,37.51266782315111,8295200
2005-05-05,37.493377685546875,37.867540476340274,37.416231992626805,37.77110688873041,5563200
2005-05-06,37.96012878417969,38.15299600992696,37.73254392747935,37.763403389899786,6171200
2005-05-09,38.02955627441406,38.245569557725034,37.60910715573623,37.99484158810276,5509400
2005-05-10,37.747989654541016,38.17229714240283,37.65926939821679,37.867566443440936,5778000
2005-05-11,37.801979064941406,37.91770058618597,37.246520471640345,37.70554544487778,5226600
2005-05-12,37.81741714477539,38.176150408312424,37.80198740900893,37.975566786269574,5875200
2005-05-13,36.78750228881836,37.80584118776163,36.185754435500364,37.801983018537825,8465000
2005-05-16,37.35838317871094,37.389242642899134,36.9379340150985,37.03050946474262,3817400
2005-05-17,37.55896759033203,37.58211071752888,36.91478876845442,37.10765600954963,4482000
2005-05-18,36.95336151123047,37.80968951873501,36.756636117584684,37.76340326817387,14641800
2005-05-19,37.261959075927734,37.30439011429204,36.92251371193455,37.03051892125414,8047200
2005-05-20,37.22338104248047,37.335244406017694,37.165520276110065,37.18480817920714,5964800
2005-05-23,37.57440185546875,37.697836786943135,37.17709281883093,37.30052775030532,6754800
2005-05-24,37.535831451416016,37.80198925628181,37.42011284189448,37.70555561021986,5595800
2005-05-25,37.292808532714844,37.70554429629765,37.17323178921305,37.60911067917157,3908200
2005-05-26,37.470252990722656,37.59368792584059,37.32753015143089,37.41625039054112,3173400
2005-05-27,37.713253021240234,37.80197323289615,37.354519892231664,37.51653058556334,3509200
2005-05-31,37.47797775268555,38.11058230520711,37.41625879979483,37.91771499180611,4026300
2005-06-01,37.97941970825195,38.22628956056253,37.423961069092776,37.57054206716021,4609700
2005-06-02,38.866607666015625,39.03632883881215,38.06427922816094,38.17228441346435,7376100
2005-06-03,39.03633499145508,39.599510020021945,38.951475863142186,39.136626797724375,5586200
2005-06-06,39.337215423583984,39.34492882062417,38.99776709538732,39.30635594958039,4030000
2005-06-07,39.89265823364258,40.2552495776547,39.33720259729689,40.116384932838166,7512100
2005-06-08,39.4837760925293,40.19352602397859,39.11347139660965,40.11638031592371,6118900
2005-06-09,39.92351150512695,40.147238169620735,39.1906155362556,39.36805301201687,4789300
2005-06-10,39.18290328979492,39.92351267367237,38.96689001230727,39.92351267367237,4118600
2005-06-13,39.49150085449219,39.63808186208056,39.267777059562135,39.29092019005674,3163300
2005-06-14,39.85409164428711,40.23982617547182,39.65351098295627,39.65351098295627,4838900
2005-06-15,39.78466796875,40.17811892421547,39.38350361586748,40.17811892421547,4267500
2005-06-16,39.761505126953125,40.02380465295518,39.46834614073433,39.807791374358125,3961400
2005-06-17,40.00065994262695,40.11638145090341,39.81550906088887,40.11638145090341,5565800
2005-06-20,39.80007553100586,40.116377621458255,37.909976381410864,39.96208327279174,4142800
2005-06-21,40.01609802246094,40.502124338541265,39.42206651234517,39.84637683594273,4175200
2005-06-22,39.63035583496094,40.17038464354275,39.63035583496094,40.054663133517984,4268800
2005-06-23,39.88493728637695,40.17037991648285,39.70749981669383,39.730642938807314,4397400
2005-06-24,39.576358795166016,40.16267687851641,39.56864540011276,39.84637470876076,5233300
2005-06-27,39.5917854309082,39.830941859739255,39.49920998290798,39.560925967267984,3162900
2005-06-28,40.64869689941406,40.73355895265892,39.8077956472284,39.84637144810001,4676900
2005-06-29,40.9958610534668,41.38159554278119,40.72584808811496,40.74127782083801,5446800
2005-06-30,40.22438430786133,41.37387415894686,40.12409253598728,40.99585313752624,6069000
2005-07-01,40.741268157958984,40.88784616968215,40.262955385750935,40.88784616968215,3879900
2005-07-05,41.06529235839844,41.40473764110526,40.69498761101267,40.92642771026371,4410600
2005-07-06,41.273597717285156,42.045066833496094,40.309261322021484,41.235024850058835,13158300
2005-07-07,41.26586151123047,42.04504359302394,41.08070773079862,41.28128829525691,10788600
2005-07-08,40.92642593383789,41.474168164971864,40.92642593383789,41.474168164971864,7231200
2005-07-11,40.4481201171875,41.15787018830125,40.4481201171875,40.93414641374974,6785600
2005-07-12,39.946659088134766,40.810706383427004,39.854083643253574,40.5252607687528,6813700
2005-07-13,39.65351104736328,40.03924557917451,39.26777651555204,39.96209690705971,7432600
2005-07-14,38.766319274902344,40.15496295885199,38.766319274902344,39.88494997191653,11669800
2005-07-15,39.206050872802734,39.730649981782236,38.85117587052849,38.99775390809731,8325200
2005-07-18,39.19833755493164,39.49920996800921,39.19833755493164,39.37577505641533,5178800
2005-07-19,39.02090072631836,39.41434859414579,38.53487446600878,39.39120546748549,6622100
2005-07-20,38.38057327270508,38.99003433851214,38.149133218438585,38.84345338123806,7005900
2005-07-21,37.92540740966797,38.38057413521954,36.83763648154237,37.8019725150906,13331400
2005-07-22,39.19063186645508,39.3757857556162,38.19543596592169,38.218582041392594,8936700
2005-07-25,39.19063186645508,39.576366437862944,39.044053788771734,39.344926283602476,6013500
2005-07-26,40.11639404296875,40.417266527423635,39.429787000408396,39.429787000408396,8586200
2005-07-27,39.66893005371094,40.50211789150948,39.429776574392,40.232104949400885,6974900
2005-07-28,40.82612991333008,41.07300265151003,39.93122616978307,40.03151794376992,7996600
2005-07-29,40.347835540771484,40.84157532081781,40.270689803734705,40.82614558482621,6310200
2005-08-01,40.59469223022461,40.88013783886627,40.13952546670767,40.37868188242683,5474800
2005-08-02,40.91099548339844,40.92642521479709,40.517547632954,40.59469334702692,5143300
2005-08-03,41.01129150390625,41.08072383091476,40.81071086083758,40.95728890989081,4557000
2005-08-04,40.85700988769531,41.11930954472408,40.74900466590492,41.0190177203809,4969400
2005-08-05,40.16267395019531,40.87242396017291,39.92351752009219,40.87242396017291,6605800
2005-08-08,39.4837760925293,40.34010698937104,39.38348431772185,40.34010698937104,4793400
2005-08-09,39.946659088134766,39.977518550735276,39.36034401332677,39.522351777598935,5291600
2005-08-10,39.815513610839844,40.42497479729149,39.815513610839844,40.13181576763162,3871700
2005-08-11,40.40183639526367,40.5715605408984,39.93895610725035,39.95438584257361,3648300
2005-08-12,40.18579864501953,41.1809938243518,39.9080694840041,40.88783493851117,2854800
2005-08-15,40.1009635925293,40.309260603343034,39.82323424477765,40.29383086814338,2574500
2005-08-16,39.422061920166016,40.29382265220699,39.422061920166016,40.11638514797218,3179200
2005-08-17,39.54548263549805,39.84635788813657,39.39890464799678,39.62263126806668,3490000
2005-08-18,39.576358795166016,39.89266096492166,39.537785934058384,39.653507460301945,2489300
2005-08-19,39.4837760925293,39.884940248838944,39.4837760925293,39.57635153077918,3139900
2005-08-22,39.62263870239258,39.88493821650187,39.499203810042324,39.7769330535604,2955400
2005-08-23,39.391204833984375,39.807795821772366,39.38348849660805,39.545496266465626,3124400
2005-08-24,39.059478759765625,39.68436680574434,38.92832749116755,39.607221078042556,3521900
2005-08-25,39.06718444824219,39.20604908504705,38.80488490571303,39.182905959886334,3349100
2005-08-26,38.920616149902344,39.26777782872625,38.75089200849487,39.10576708332775,3848200
2005-08-29,39.19063186645508,39.23692107447567,38.642889481357,38.76632442649067,2925600
2005-08-30,38.94374465942383,39.25233335650126,38.86659895661443,39.1906144399178,4216600
2005-08-31,39.730655670166016,39.746085404159295,38.882040900981295,39.15205388856165,4497100
2005-09-01,40.15494918823242,40.386389232367854,39.73064195016415,39.73064195016415,5597500
2005-09-02,40.525245666503906,40.73354254705236,40.26294621798948,40.3478082370558,3555500
2005-09-06,41.034420013427734,41.07299580362813,40.579253352507365,40.61782914270776,4053500
2005-09-07,41.235008239746094,41.27358109143448,40.97270872817719,41.119286741761016,3663900
2005-09-08,41.52818298339844,41.68247444875617,41.00358376100318,41.49732351315846,5456300
2005-09-09,42.052772521972656,42.330501823771314,41.58217891939225,41.58217891939225,5095100
2005-09-12,41.86763381958008,42.261081816529526,41.736482525315964,42.24565207938543,4839700
2005-09-13,40.91099548339844,41.78275617844009,40.887852357760636,41.55902948754014,5865000
2005-09-14,40.8415641784668,41.10386373292128,40.74898873069475,40.926426231808016,4075700
2005-09-15,41.19643783569336,41.52045334063067,40.910992241816075,40.910992241816075,4587700
2005-09-16,41.697898864746094,41.70561520278229,41.034435053825796,41.28902123644806,6548500
2005-09-19,41.273597717285156,41.73647800984327,41.00358470377978,41.70562148181489,2731200
2005-09-20,40.59469223022461,41.57445807518211,40.43268446937628,41.505025757258494,4785000
2005-09-21,40.57154846191406,41.15786351503429,40.36325151144602,40.93413977675697,5282900
2005-09-22,41.37388610839844,41.55132363731781,40.57155758752059,40.57927098316017,5339400
2005-09-23,42.4307861328125,42.80109082227573,41.381588041206655,41.566741857398306,12424900
2005-09-26,42.73937225341797,43.055674340417106,42.50792926148504,42.808804562413876,5999200
2005-09-27,42.63137435913086,43.12511697629039,42.63137435913086,42.662233824500944,5005300
2005-09-28,42.693092346191406,43.12511602306141,42.322787598697346,43.12511602306141,5539800
2005-09-29,42.98625564575195,43.19455263871014,42.16849740779618,42.16849740779618,4683300
2005-09-30,43.35654830932617,43.71142326052611,42.947667833194075,42.98624362856276,6656300
2005-10-03,43.80399703979492,43.91200219973813,43.317973820050476,43.364260064071914,5065000
2005-10-04,44.02001953125,44.74519928784297,43.8811548842334,44.01230319368213,6347800
2005-10-05,43.54940414428711,44.46745074172347,43.35653698947886,44.012284138659226,5651600
2005-10-06,43.5185661315918,43.97373295888303,43.16369109822458,43.51085273648411,4698700
2005-10-07,43.48769760131836,43.64970829401923,43.310260121617475,43.37969243479783,3217500
2005-10-10,43.109683990478516,43.7962908570871,43.109683990478516,43.48770211251408,3310600
2005-10-11,42.56965255737305,43.35655115931612,42.52336336563986,43.125111086490556,4149500
2005-10-12,42.45391845703125,42.89365534784332,42.19161900085218,42.51563736103542,4996500
2005-10-13,41.81361770629883,42.30735736375881,41.674753059773145,42.12220352075107,6319800
2005-10-14,43.53398513793945,43.811714380114495,42.53878966778552,42.81651890996057,8061000
2005-10-17,43.54172134399414,43.61115369091565,43.14827334005329,43.58801055624898,4411000
2005-10-18,43.5957145690918,43.81944129911521,43.20226664984447,43.20226664984447,4658100
2005-10-19,44.89948654174805,44.95348912447117,43.61113206397629,43.61884840031962,5653200
2005-10-20,44.0585823059082,45.0537777341001,44.035439184342756,45.0460613982984,5228900
2005-10-21,44.08173370361328,44.60633280566656,43.59570745905089,44.13573629268461,6067300
2005-10-24,44.12030792236328,44.59862078735319,44.00458934632029,44.51375873250271,4277400
2005-10-25,43.15596008300781,44.027720579727834,42.554215409956306,43.989147731466524,7084300
2005-10-26,41.64389419555664,43.59570972674221,41.53588901179594,43.24083471069402,9077400
2005-10-27,42.129920959472656,42.86281707019878,41.98333997157509,42.77795501255715,5078400
2005-10-28,43.76543426513672,43.76543426513672,42.62366054398673,42.62366054398673,8224300
2005-10-31,44.660335540771484,44.88406223503878,43.67285625975774,43.942869205997305,6624200
2005-11-01,45.51667404174805,45.84840596935039,44.745204990192995,44.837780452361756,10326600
2005-11-02,45.95641326904297,46.203283141405706,44.938074309816436,44.938074309816436,8163400
2005-11-03,44.4906120300293,46.21099034334822,44.46746890373403,46.21099034334822,13835900
2005-11-04,44.7606086730957,45.0923404076257,44.552311797256934,44.78375178943807,8213600
2005-11-07,45.13093566894531,45.28523005468823,44.75291457102121,45.13093566894531,3732600
2005-11-08,44.799198150634766,44.961205911030554,44.57547146651472,44.7837684197037,3639700
2005-11-09,44.25147247314453,45.03837138700504,44.05088883904525,44.7992148826317,5127500
2005-11-10,45.740386962890625,45.809819274284145,44.55232427589918,44.706618628209235,7370000
2005-11-11,46.01811218261719,46.11840100136307,45.59380201515488,45.8252449948324,3442800
2005-11-14,45.62467956542969,46.10298955680758,45.61696616974399,46.09527616112187,3739900
2005-11-15,46.09527587890625,46.1878513411724,45.840689679023235,45.91783835001243,4435700
2005-11-16,46.581298828125,46.743306611073166,46.21099406299175,46.272710052386955,5215500
2005-11-17,47.0441780090332,47.051894346862476,46.32671162278239,46.86674049692782,4555800
2005-11-18,47.02873611450195,47.56105145608013,46.78958267621132,47.098168422406935,4937200
2005-11-21,46.90532302856445,47.21391186110892,46.71245574395447,47.05961744483669,5542000
2005-11-22,46.80503463745117,46.936185930890616,46.59674054461918,46.766461766294185,3744800
2005-11-23,46.69700622558594,46.88216003525937,46.55814160406085,46.80501138834545,3035500
2005-11-25,46.41156005859375,46.83586728412168,46.41156005859375,46.789581042414476,1713200
2005-11-28,45.05378341674805,46.41156734004228,45.05378341674805,46.334421629813825,6060800
2005-11-29,46.342124938964844,46.5889946894778,45.13091930584829,45.13091930584829,6894500
2005-11-30,46.18012619018555,46.789587292715275,46.13383699937514,46.65843605687919,5491600
2005-12-01,47.42218780517578,47.45304432037929,46.565856971230346,46.61214321549557,5504000
2005-12-02,47.80793380737305,47.93908212185133,47.42219931596077,47.42219931596077,3443700
2005-12-05,48.09337615966797,48.155092147529494,47.33733691511051,47.66135247295488,4634600
2005-12-06,48.787689208984375,49.512868836428396,47.63819937848908,48.51767335768629,5650200
2005-12-07,48.301666259765625,48.60253864719053,47.86964263456155,48.57167918619305,5074000
2005-12-08,48.571693420410156,48.62569602152142,47.962232130244715,48.30168041485384,3976400
2005-12-09,49.11943435668945,49.335447697838035,47.94680395809295,48.71827302938699,2972600
2005-12-12,48.7568359375,49.21200271432853,47.83878604667006,49.12714066294892,4086300
2005-12-13,48.93428039550781,49.111717917760394,48.30167603167833,48.73369680136435,5316300
2005-12-14,48.6025390625,49.173427324150765,48.55624987060825,48.97284376887338,3095100
2005-12-15,48.85712814331055,48.9497035897442,48.24766698987149,48.72597689651918,4109900
2005-12-16,48.7105598449707,49.36631036378741,48.62569777076562,49.142583612323314,4788000
2005-12-19,47.71535873413086,48.71827083599685,47.082754359584484,48.409682044204104,12231700
2005-12-20,48.64882278442383,49.227424374873074,47.676770464433964,47.715343315213275,7769200
2005-12-21,49.21200942993164,49.7597517271387,48.9265637739893,49.28144175936076,13802700
2005-12-22,49.18115234375,49.46659801351089,48.81084754984168,49.242871280861834,8951700
2005-12-23,49.10400390625,49.45116260812844,48.83398798566364,49.3354440218092,3908300
2005-12-27,49.065433502197266,49.84461893995255,48.76456102455909,49.836902600929434,4856800
2005-12-28,48.94970703125,49.25829285536473,48.79541264773234,48.98827989139927,3890200
2005-12-29,48.5254020690918,48.949709437432254,48.40968054003497,48.93427970402996,3556600
2005-12-30,47.939090728759766,48.40968736364023,47.931377332431744,48.2322498188842,3388100
2006-01-03,47.622764587402344,48.293941561834224,46.75100409413448,48.293941561834224,8070500
2006-01-04,47.738487243652344,47.985357009096,47.52247399169934,47.74620063629507,5585200
2006-01-05,47.5919189453125,48.509968888526636,47.43762750809513,48.00851288880863,5624200
2006-01-06,48.5254020690918,48.54854519773487,47.85422190923539,48.40968054003497,5577600
2006-01-09,47.36818313598633,48.52538627830274,47.26017503731752,48.52538627830274,8828900
2006-01-10,48.301666259765625,48.42510116083533,47.39904615457073,47.40676249128019,6237800
2006-01-11,47.71535873413086,48.37110918096022,47.53792120887232,48.293960511551624,5515800
2006-01-12,48.23994064331055,48.53309959626326,47.63048255924853,47.75391744318866,5374100
2006-01-13,47.0133171081543,47.32190586765008,46.06441064564748,47.32190586765008,11002500
2006-01-17,47.05961990356445,47.05961990356445,46.27272098809199,46.442445149151155,6332500
2006-01-18,47.105899810791016,47.645925774927,46.73559503127458,47.05961060975617,7104900
2006-01-19,47.42218780517578,47.90821102748002,45.740385595408334,47.29875291560202,13389600
2006-01-20,45.886962890625,47.36818448530191,45.81753058239139,47.36818448530191,10087400
2006-01-23,44.737491607666016,46.156994780659915,44.52919461053464,45.910121976602774,9610500
2006-01-24,44.98435974121094,45.28523218898341,44.78377614741545,44.78377614741545,8250200
2006-01-25,44.729759216308594,45.424082290898276,44.32088170733902,45.308360797493386,6529400
2006-01-26,44.660335540771484,45.14636178692311,44.06630411612402,44.73748419892593,9949700
2006-01-27,45.16179275512695,45.346943653926445,44.752912213013836,44.93035266016736,6418600
2006-01-30,44.567752838134766,45.285219056103166,44.4751774063414,45.05377900515979,6738800
2006-01-31,45.8406867980957,46.2495673713395,44.75291562033822,44.87635054324259,10652700
2006-02-01,45.902408599853516,46.09527586287811,45.555246937825075,45.74811420084966,7522900
2006-02-02,45.79439163208008,46.087550620539446,45.32379516039851,46.079834283966235,6235200
2006-02-03,45.994972229003906,46.203269172632616,45.58609467831799,45.7943916219467,5392400
2006-02-06,45.16179275512695,45.97954795351223,44.9380660547338,45.778967322659376,4891600
2006-02-07,44.536903381347656,45.57838825885425,44.51376025393215,45.13093484268388,5174300
2006-02-08,44.42889404296875,44.80691509863461,42.623656700298135,44.37489145543367,7318700
2006-02-09,44.80693054199219,45.663258843588814,44.77607106907303,45.13094617887935,5747900
2006-02-10,45.208065032958984,45.3469296355909,44.282304939305696,44.86090646929878,4224000
2006-02-13,45.20035934448242,45.34693736427826,44.876340902144165,45.1309270313328,3357500
2006-02-14,45.86382293701172,45.879252666898346,45.130926953457035,45.130926953457035,4771900
2006-02-15,45.51667404174805,46.09527583041434,45.300663649047316,45.82526283953842,4335100
2006-02-16,45.13093566894531,45.72496714115712,44.84549296821933,45.7018240133179,5087600
2006-02-17,44.745208740234375,45.0537975638872,44.61406040308066,44.93807601928711,7065300
2006-02-21,44.87635040283203,45.54753055301269,44.69891288564472,45.362376697775105,4688800
2006-02-22,45.933265686035156,46.13384633429298,45.00750228294512,45.00750228294512,5297100
2006-02-23,45.86382293701172,46.19555477227415,45.80210401746519,46.19555477227415,4772500
2006-02-24,45.431785583496094,45.87152245200189,45.138626690185845,45.59379328390998,5348000
2006-02-27,45.47037887573242,45.640102986549785,45.377803425705,45.516668072206386,3247000
2006-02-28,44.92262268066406,45.53208366855009,44.64489347388463,45.462651366855226,5301200
2006-03-01,45.07693099975586,45.10007412652943,44.62176420137927,44.78377197463522,5289900
2006-03-02,44.42119598388672,44.91493577918155,44.14346661330304,44.745211620953455,5964400
2006-03-03,43.6651496887207,44.490621386617434,43.58029056015164,44.24375151114857,6531000
2006-03-06,43.74229049682617,43.80400648313288,43.38741548253113,43.433701736531034,5800300
2006-03-07,43.52627944946289,44.22060272474989,43.27940960556545,43.3719880042175,6308800
2006-03-08,44.128021240234375,44.24373980835891,43.44912779080669,43.533989839850186,6063300
2006-03-09,43.46455764770508,44.63719072086939,43.41826845456902,44.359461447893594,5283100
2006-03-10,43.33340835571289,43.81172121088682,43.317981566893465,43.50313246193076,6983600
2006-03-13,42.99397277832031,43.2794155225537,41.543610039944525,43.248558995038444,12402100
2006-03-14,43.88887405395508,43.92744691810848,42.777959674564194,42.777959674564194,7598000
2006-03-15,44.236019134521484,44.374883747754595,43.62655810343392,43.896573937129325,6608100
2006-03-16,43.642005920410156,44.236037469247435,43.55714385015897,44.19746460356626,6071300
2006-03-17,43.73457336425781,43.904297473627146,43.31798237122835,43.89658407907421,6645800
2006-03-20,43.611148834228516,43.90430792668561,43.31799268469259,43.64972464493903,4382400
2006-03-21,43.3642692565918,43.904298113705075,42.862816201567014,43.773149803949835,5928000
2006-03-22,43.696006774902344,43.90430377276256,42.43079799642184,42.43079799642184,4434600
2006-03-23,43.48769760131836,43.62656222767907,43.08653345215634,43.39512216471792,5577500
2006-03-24,43.03253173828125,43.804000592351095,42.777948546756676,43.34112045707724,4938800
2006-03-27,42.37678527832031,43.009389516492504,42.29963956846329,42.785662837818876,11124700
2006-03-28,41.906192779541016,42.30735698335028,41.042148386755144,42.09134662088393,12203500
2006-03-29,43.18683624267578,43.62657335736039,42.66223706324137,42.91682325749078,9507000
2006-03-30,43.42610549926758,43.97414427857799,43.00929121257091,43.032446743915756,8091100
2006-03-31,43.117366790771484,43.72715481203272,42.839488556044905,43.426118094746435,9771000
2006-04-03,42.81632614135742,43.68855130588697,42.71598058504492,43.68855130588697,7603400
2006-04-04,42.685115814208984,42.9938700943819,42.45355157632881,42.76230585650173,6934400
2006-04-05,42.685115814208984,43.0170256348202,42.49214512522567,42.584770231477926,5678600
2006-04-06,42.0753173828125,42.73913686078266,41.465532393408154,42.72369885612076,12065600
2006-04-07,41.442386627197266,42.6310868503292,41.411513552901035,42.18339635579202,8073100
2006-04-10,40.46981430053711,41.396074223367364,39.69793152226175,41.3729157377597,19075000
2006-04-11,39.79055404663086,40.76312793300455,39.273394032137666,40.63962681428237,14551300
2006-04-12,41.26485061645508,41.34975818906285,39.790554699308224,39.790554699308224,12100500
